<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20131118,000000,14115,14115,14045,14065,382
SHFE_PB1_ON,D,20131115,000000,14120,14135,14050,14095,1078
SHFE_PB1_ON,D,20131114,000000,14090,14150,14090,14105,1746
SHFE_PB1_ON,D,20131113,000000,14120,14130,14050,14065,872
SHFE_PB1_ON,D,20131112,000000,14180,14180,14100,14125,616
SHFE_PB1_ON,D,20131111,000000,14290,14290,14210,14235,436
SHFE_PB1_ON,D,20131108,000000,14280,14290,14245,14275,312
SHFE_PB1_ON,D,20131107,000000,14280,14320,14280,14310,412
SHFE_PB1_ON,D,20131106,000000,14350,14350,14305,14315,744
SHFE_PB1_ON,D,20131105,000000,14365,14365,14305,14315,1084
SHFE_PB1_ON,D,20131104,000000,14315,14475,14315,14395,558
SHFE_PB1_ON,D,20131101,000000,14315,14475,14315,14395,558
SHFE_PB1_ON,D,20131031,000000,14430,14430,14005,14335,1490
SHFE_PB1_ON,D,20131030,000000,14400,14530,14400,14465,650
SHFE_PB1_ON,D,20131029,000000,14445,14480,14400,14450,1618
SHFE_PB1_ON,D,20131028,000000,14385,14465,14385,14435,1532
SHFE_PB1_ON,D,20131025,000000,14390,14425,14280,14385,696
SHFE_PB1_ON,D,20131024,000000,14400,14405,14330,14380,680
SHFE_PB1_ON,D,20131023,000000,14550,14550,14330,14465,1242
SHFE_PB1_ON,D,20131022,000000,14465,14500,14435,14465,1924
SHFE_PB1_ON,D,20131021,000000,14405,14470,14360,14430,1402
SHFE_PB1_ON,D,20131018,000000,14350,14420,14320,14375,1392
SHFE_PB1_ON,D,20131017,000000,14295,14350,14220,14310,1080
SHFE_PB1_ON,D,20131016,000000,14220,14285,14190,14225,1202
SHFE_PB1_ON,D,20131015,000000,14300,14300,14160,14245,586
SHFE_PB1_ON,D,20131014,000000,14145,14420,14100,14145,876
SHFE_PB1_ON,D,20131011,000000,14140,14180,14110,14130,1232
SHFE_PB1_ON,D,20131010,000000,14050,14160,14020,14120,636
SHFE_PB1_ON,D,20131009,000000,14095,14155,14085,14105,420
SHFE_PB1_ON,D,20131008,000000,14050,14080,14025,14045,492
SHFE_PB1_ON,D,20130930,000000,14125,14150,14115,14130,438
SHFE_PB1_ON,D,20130927,000000,14080,14080,13990,14000,280
SHFE_PB1_ON,D,20130926,000000,13995,14000,13960,13975,616
SHFE_PB1_ON,D,20130925,000000,13965,14015,13965,13985,586
SHFE_PB1_ON,D,20130924,000000,14000,14040,14000,14020,988
SHFE_PB1_ON,D,20130923,000000,13890,14030,13880,13960,608
SHFE_PB1_ON,D,20130918,000000,13830,13900,13830,13860,778
SHFE_PB1_ON,D,20130917,000000,13985,13985,13825,13860,1418
SHFE_PB1_ON,D,20130916,000000,14135,14135,13920,14030,1080
SHFE_PB1_ON,D,20130913,000000,14105,14150,14100,14125,1270
SHFE_PB1_ON,D,20130912,000000,14235,14235,14155,14195,590
SHFE_PB1_ON,D,20130911,000000,14280,14280,14260,14270,1040
SHFE_PB1_ON,D,20130910,000000,14310,14320,14270,14290,430
SHFE_PB1_ON,D,20130909,000000,14370,14415,14330,14385,660
SHFE_PB1_ON,D,20130906,000000,14220,14280,14220,14240,470
SHFE_PB1_ON,D,20130905,000000,14375,14375,14300,14315,730
SHFE_PB1_ON,D,20130904,000000,14340,14370,14320,14345,640
SHFE_PB1_ON,D,20130903,000000,14620,14620,14435,14510,280
SHFE_PB1_ON,D,20130902,000000,14600,14650,14600,14625,480
SHFE_PB1_ON,D,20130830,000000,14670,14670,14605,14655,402
SHFE_PB1_ON,D,20130829,000000,14700,14730,14680,14705,134
SHFE_PB1_ON,D,20130828,000000,14755,14780,14735,14765,182
SHFE_PB1_ON,D,20130827,000000,14760,14770,14750,14760,94
SHFE_PB1_ON,D,20130826,000000,14715,14850,14715,14830,92
SHFE_PB1_ON,D,20130823,000000,14800,14800,14680,14720,74
SHFE_PB1_ON,D,20130822,000000,14685,14825,14625,14695,228
SHFE_PB1_ON,D,20130821,000000,14695,14720,14630,14675,206
SHFE_PB1_ON,D,20130820,000000,14710,14785,14565,14740,238
SHFE_PB1_ON,D,20130819,000000,14800,14960,14800,14865,160
SHFE_PB1_ON,D,20130816,000000,14505,14850,14505,14680,154
SHFE_PB1_ON,D,20130815,000000,14355,14495,14355,14450,376
SHFE_PB1_ON,D,20130814,000000,14320,14320,14230,14285,78
SHFE_PB1_ON,D,20130813,000000,14260,14370,14260,14315,278
SHFE_PB1_ON,D,20130812,000000,14400,14400,14210,14245,784
SHFE_PB1_ON,D,20130809,000000,14170,14250,14135,14165,138
SHFE_PB1_ON,D,20130808,000000,13970,14085,13970,14035,324
SHFE_PB1_ON,D,20130807,000000,13910,13950,13910,13935,148
SHFE_PB1_ON,D,20130806,000000,13910,13945,13910,13930,200
SHFE_PB1_ON,D,20130805,000000,13890,13920,13890,13905,78
SHFE_PB1_ON,D,20130802,000000,13905,13905,13850,13865,284
SHFE_PB1_ON,D,20130801,000000,13800,13875,13800,13850,320
SHFE_PB1_ON,D,20130731,000000,13720,13785,13720,13750,158
SHFE_PB1_ON,D,20130730,000000,13760,13785,13750,13765,90
SHFE_PB1_ON,D,20130729,000000,13450,13790,13450,13605,202
SHFE_PB1_ON,D,20130726,000000,13855,13865,13840,13850,78
SHFE_PB1_ON,D,20130725,000000,13865,13865,13840,13860,122
SHFE_PB1_ON,D,20130724,000000,13865,13865,13840,13855,128
SHFE_PB1_ON,D,20130723,000000,13880,13890,13850,13865,84
SHFE_PB1_ON,D,20130722,000000,13865,13885,13865,13870,118
SHFE_PB1_ON,D,20130719,000000,13890,13890,13820,13855,50
SHFE_PB1_ON,D,20130718,000000,13855,13870,13830,13845,226
SHFE_PB1_ON,D,20130717,000000,13880,13900,13880,13885,42
SHFE_PB1_ON,D,20130716,000000,13880,13890,13875,13875,12
SHFE_PB1_ON,D,20130715,000000,13900,13905,13870,13885,66
