<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CME_YM1_ON,D,20130531,000000,15323,15382,15098,15100,210225
CME_YM1_ON,D,20130530,000000,15292,15389,15239,15319,144225
CME_YM1_ON,D,20130529,000000,15369,15390,15209,15290,192421
CME_YM1_ON,D,20130528,000000,15305,15508,15270,15373,179762
CME_YM1_ON,D,20130524,000000,15298,15334,15181,15307,162120
CME_YM1_ON,D,20130523,000000,15333,15345,15143,15289,260247
CME_YM1_ON,D,20130522,000000,15358,15523,15241,15320,285817
CME_YM1_ON,D,20130521,000000,15315,15414,15298,15355,123536
CME_YM1_ON,D,20130520,000000,15301,15367,15290,15319,105444
CME_YM1_ON,D,20130517,000000,15217,15334,15213,15315,116568
CME_YM1_ON,D,20130516,000000,15239,15278,15192,15212,134738
CME_YM1_ON,D,20130515,000000,15178,15278,15144,15235,139188
CME_YM1_ON,D,20130514,000000,15055,15185,15013,15175,121583
CME_YM1_ON,D,20130513,000000,15039,15070,15012,15057,93983
CME_YM1_ON,D,20130510,000000,15054,15112,14998,15068,136164
CME_YM1_ON,D,20130509,000000,15056,15106,15009,15044,137079
CME_YM1_ON,D,20130508,000000,14983,15067,14960,15062,98396
CME_YM1_ON,D,20130507,000000,14901,14997,14876,14983,105798
CME_YM1_ON,D,20130506,000000,14901,14927,14881,14906,73286
CME_YM1_ON,D,20130503,000000,14758,14953,14742,14898,138865
CME_YM1_ON,D,20130502,000000,14648,14776,14644,14760,136614
CME_YM1_ON,D,20130501,000000,14783,14793,14626,14636,112691
CME_YM1_ON,D,20130430,000000,14754,14786,14673,14773,116165
CME_YM1_ON,D,20130429,000000,14648,14786,14631,14748,105831
CME_YM1_ON,D,20130426,000000,14660,14684,14597,14649,121928
CME_YM1_ON,D,20130425,000000,14610,14711,14595,14653,137560
CME_YM1_ON,D,20130424,000000,14647,14693,14608,14615,128020
CME_YM1_ON,D,20130423,000000,14512,14661,14444,14644,182635
CME_YM1_ON,D,20130422,000000,14475,14550,14394,14499,166375
CME_YM1_ON,D,20130419,000000,14424,14505,14407,14470,153797
CME_YM1_ON,D,20130418,000000,14545,14615,14403,14410,211144
CME_YM1_ON,D,20130417,000000,14681,14691,14494,14552,238623
CME_YM1_ON,D,20130416,000000,14505,14698,14504,14685,187105
CME_YM1_ON,D,20130415,000000,14787,14797,14468,14512,258391
CME_YM1_ON,D,20130412,000000,14799,14811,14726,14784,141370
CME_YM1_ON,D,20130411,000000,14747,14823,14721,14796,130447
CME_YM1_ON,D,20130410,000000,14610,14763,14593,14733,135206
CME_YM1_ON,D,20130409,000000,14580,14651,14532,14610,131463
CME_YM1_ON,D,20130408,000000,14479,14588,14432,14563,118391
CME_YM1_ON,D,20130405,000000,14530,14534,14361,14484,184154
CME_YM1_ON,D,20130404,000000,14489,14557,14466,14531,175242
CME_YM1_ON,D,20130403,000000,14592,14606,14454,14487,177030
CME_YM1_ON,D,20130402,000000,14501,14610,14487,14584,129304
CME_YM1_ON,D,20130401,000000,14508,14533,14453,14489,86213
CME_YM1_ON,D,20130328,000000,14445,14511,14396,14497,121051
CME_YM1_ON,D,20130327,000000,14481,14495,14364,14445,130736
CME_YM1_ON,D,20130326,000000,14399,14487,14385,14478,111768
CME_YM1_ON,D,20130325,000000,14451,14517,14320,14386,207407
CME_YM1_ON,D,20130322,000000,14347,14471,14325,14459,138866
CME_YM1_ON,D,20130321,000000,14412,14441,14309,14347,165101
CME_YM1_ON,D,20130320,000000,14365,14476,14347,14408,134708
CME_YM1_ON,D,20130319,000000,14389,14443,14308,14388,210333
CME_YM1_ON,D,20130318,000000,14368,14448,14269,14390,167584
CME_YM1_ON,D,20130315,000000,14443,14480,14397,14433,97955
