<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LIFFE_I1_ON,D,20200508,000000,100.415,100.44,100.41,100.415,42449
LIFFE_I1_ON,D,20200507,000000,100.415,100.42,100.395,100.415,50115
LIFFE_I1_ON,D,20200506,000000,100.43,100.435,100.405,100.42,63420
LIFFE_I1_ON,D,20200505,000000,100.44,100.45,100.425,100.44,81123
LIFFE_I1_ON,D,20200504,000000,100.45,100.465,100.43,100.44,52137
LIFFE_I1_ON,D,20200501,000000,100.44,100.44,100.44,100.44,0
LIFFE_I1_ON,D,20200430,000000,100.415,100.455,100.39,100.44,116247
LIFFE_I1_ON,D,20200429,000000,100.41,100.42,100.405,100.41,75859
LIFFE_I1_ON,D,20200428,000000,100.385,100.415,100.375,100.41,64637
LIFFE_I1_ON,D,20200427,000000,100.365,100.385,100.36,100.37,77777
LIFFE_I1_ON,D,20200424,000000,100.285,100.37,100.28,100.365,113615
LIFFE_I1_ON,D,20200423,000000,100.27,100.305,100.26,100.3,90196
LIFFE_I1_ON,D,20200422,000000,100.285,100.3,100.25,100.26,143518
LIFFE_I1_ON,D,20200421,000000,100.34,100.345,100.28,100.295,160329
LIFFE_I1_ON,D,20200420,000000,100.375,100.38,100.335,100.345,91746
LIFFE_I1_ON,D,20200417,000000,100.38,100.39,100.365,100.37,82748
LIFFE_I1_ON,D,20200416,000000,100.4,100.4,100.375,100.385,64505
LIFFE_I1_ON,D,20200415,000000,100.41,100.415,100.39,100.4,76052
LIFFE_I1_ON,D,20200414,000000,100.38,100.415,100.375,100.41,64125
LIFFE_I1_ON,D,20200413,000000,100.39,100.39,100.39,100.39,0
LIFFE_I1_ON,D,20200409,000000,100.345,100.405,100.325,100.39,100058
LIFFE_I1_ON,D,20200408,000000,100.35,100.36,100.34,100.35,91454
LIFFE_I1_ON,D,20200407,000000,100.38,100.38,100.335,100.35,120243
LIFFE_I1_ON,D,20200406,000000,100.39,100.4,100.36,100.38,54493
LIFFE_I1_ON,D,20200403,000000,100.4,100.415,100.39,100.395,72066
LIFFE_I1_ON,D,20200402,000000,100.41,100.415,100.39,100.395,56138
LIFFE_I1_ON,D,20200401,000000,100.415,100.425,100.4,100.41,43576
LIFFE_I1_ON,D,20200331,000000,100.42,100.425,100.405,100.415,36954
LIFFE_I1_ON,D,20200330,000000,100.425,100.435,100.41,100.425,36658
LIFFE_I1_ON,D,20200327,000000,100.39,100.425,100.39,100.42,78383
LIFFE_I1_ON,D,20200326,000000,100.36,100.405,100.355,100.395,109266
LIFFE_I1_ON,D,20200325,000000,100.385,100.395,100.345,100.36,105768
LIFFE_I1_ON,D,20200324,000000,100.4,100.415,100.375,100.38,49990
LIFFE_I1_ON,D,20200323,000000,100.405,100.41,100.365,100.4,62820
LIFFE_I1_ON,D,20200320,000000,100.38,100.415,100.36,100.4,111990
LIFFE_I1_ON,D,20200319,000000,100.45,100.455,100.345,100.38,145924
LIFFE_I1_ON,D,20200318,000000,100.475,100.48,100.4,100.43,110240
LIFFE_I1_ON,D,20200317,000000,100.48,100.485,100.465,100.47,94341
LIFFE_I1_ON,D,20200316,000000,100.46,100.5,100.46,100.47,113672
LIFFE_I1_ON,D,20200313,000000,100.525,100.525,100.455,100.47,171093
LIFFE_I1_ON,D,20200312,000000,100.6,100.63,100.51,100.52,175448
LIFFE_I1_ON,D,20200311,000000,100.555,100.61,100.555,100.6,109548
LIFFE_I1_ON,D,20200310,000000,100.57,100.585,100.55,100.575,97117
LIFFE_I1_ON,D,20200309,000000,100.545,100.615,100.53,100.585,110059
LIFFE_I1_ON,D,20200306,000000,100.55,100.565,100.52,100.55,154289
LIFFE_I1_ON,D,20200305,000000,100.57,100.58,100.54,100.565,95115
LIFFE_I1_ON,D,20200304,000000,100.585,100.595,100.56,100.585,139283
LIFFE_I1_ON,D,20200303,000000,100.555,100.59,100.53,100.575,192046
LIFFE_I1_ON,D,20200302,000000,100.55,100.575,100.53,100.57,146911
LIFFE_I1_ON,D,20200228,000000,100.495,100.545,100.495,100.525,171296
LIFFE_I1_ON,D,20200227,000000,100.49,100.515,100.48,100.495,259398
LIFFE_I1_ON,D,20200226,000000,100.485,100.505,100.48,100.485,102403
LIFFE_I1_ON,D,20200225,000000,100.47,100.49,100.465,100.485,153250
LIFFE_I1_ON,D,20200224,000000,100.45,100.48,100.45,100.465,98341
LIFFE_I1_ON,D,20200221,000000,100.455,100.46,100.445,100.45,46929
LIFFE_I1_ON,D,20200220,000000,100.455,100.46,100.45,100.455,77434
LIFFE_I1_ON,D,20200219,000000,100.465,100.465,100.45,100.455,41244
LIFFE_I1_ON,D,20200218,000000,100.46,100.47,100.455,100.46,45186
LIFFE_I1_ON,D,20200217,000000,100.46,100.465,100.45,100.465,29895
LIFFE_I1_ON,D,20200214,000000,100.45,100.465,100.445,100.46,41723
LIFFE_I1_ON,D,20200213,000000,100.445,100.455,100.445,100.455,80124
LIFFE_I1_ON,D,20200212,000000,100.445,100.45,100.435,100.445,59230
LIFFE_I1_ON,D,20200211,000000,100.435,100.46,100.43,100.445,112144
LIFFE_I1_ON,D,20200210,000000,100.435,100.44,100.43,100.44,49781
LIFFE_I1_ON,D,20200207,000000,100.43,100.44,100.425,100.435,69847
LIFFE_I1_ON,D,20200206,000000,100.43,100.43,100.42,100.43,51882
LIFFE_I1_ON,D,20200205,000000,100.435,100.45,100.425,100.435,83469
LIFFE_I1_ON,D,20200204,000000,100.455,100.46,100.435,100.445,113482
LIFFE_I1_ON,D,20200203,000000,100.45,100.46,100.445,100.455,86823
LIFFE_I1_ON,D,20200131,000000,100.445,100.46,100.445,100.455,116173
LIFFE_I1_ON,D,20200130,000000,100.435,100.45,100.43,100.445,106052
LIFFE_I1_ON,D,20200129,000000,100.415,100.435,100.41,100.43,107022
LIFFE_I1_ON,D,20200128,000000,100.415,100.43,100.41,100.415,99523
LIFFE_I1_ON,D,20200127,000000,100.395,100.415,100.395,100.41,112040
LIFFE_I1_ON,D,20200124,000000,100.385,100.4,100.38,100.395,82795
LIFFE_I1_ON,D,20200123,000000,100.375,100.39,100.37,100.38,87867
LIFFE_I1_ON,D,20200122,000000,100.37,100.38,100.37,100.37,58003
LIFFE_I1_ON,D,20200121,000000,100.375,100.38,100.365,100.37,55120
LIFFE_I1_ON,D,20200120,000000,100.38,100.38,100.375,100.375,16134
LIFFE_I1_ON,D,20200117,000000,100.375,100.38,100.37,100.375,26987
LIFFE_I1_ON,D,20200116,000000,100.375,100.385,100.375,100.375,69377
LIFFE_I1_ON,D,20200115,000000,100.375,100.38,100.37,100.375,55871
LIFFE_I1_ON,D,20200114,000000,100.37,100.38,100.37,100.375,62897
LIFFE_I1_ON,D,20200113,000000,100.38,100.38,100.365,100.37,45713
LIFFE_I1_ON,D,20200110,000000,100.375,100.38,100.375,100.375,47432
LIFFE_I1_ON,D,20200109,000000,100.39,100.39,100.375,100.38,72816
LIFFE_I1_ON,D,20200108,000000,100.4,100.4,100.395,100.395,58383
LIFFE_I1_ON,D,20200107,000000,100.395,100.4,100.39,100.395,80801
LIFFE_I1_ON,D,20200106,000000,100.39,100.395,100.39,100.395,43986
LIFFE_I1_ON,D,20200103,000000,100.385,100.395,100.385,100.39,64212
LIFFE_I1_ON,D,20200102,000000,100.385,100.39,100.385,100.39,40185
LIFFE_I1_ON,D,20191231,000000,100.385,100.39,100.38,100.385,11504
LIFFE_I1_ON,D,20191230,000000,100.385,100.39,100.385,100.39,39985
LIFFE_I1_ON,D,20191227,000000,100.385,100.39,100.385,100.385,24321
LIFFE_I1_ON,D,20191226,000000,100.38,100.38,100.38,100.38,0
LIFFE_I1_ON,D,20191224,000000,100.385,100.39,100.38,100.38,4704
LIFFE_I1_ON,D,20191223,000000,100.385,100.395,100.385,100.385,25307
LIFFE_I1_ON,D,20191220,000000,100.395,100.395,100.385,100.385,60087
LIFFE_I1_ON,D,20191219,000000,100.395,100.4,100.39,100.395,71308
LIFFE_I1_ON,D,20191218,000000,100.395,100.4,100.39,100.395,64960
LIFFE_I1_ON,D,20191217,000000,100.395,100.4,100.395,100.395,45763
LIFFE_I1_ON,D,20191216,000000,100.395,100.4,100.395,100.396,1983
LIFFE_I1_ON,D,20191213,000000,100.395,100.4,100.39,100.395,75184
LIFFE_I1_ON,D,20191212,000000,100.39,100.395,100.39,100.395,42832
LIFFE_I1_ON,D,20191211,000000,100.39,100.395,100.39,100.39,16118
LIFFE_I1_ON,D,20191210,000000,100.39,100.395,100.39,100.39,24887
LIFFE_I1_ON,D,20191209,000000,100.39,100.395,100.39,100.39,27079
LIFFE_I1_ON,D,20191206,000000,100.39,100.395,100.39,100.39,20475
LIFFE_I1_ON,D,20191205,000000,100.395,100.4,100.39,100.395,45342
LIFFE_I1_ON,D,20191204,000000,100.4,100.4,100.39,100.395,44576
LIFFE_I1_ON,D,20191203,000000,100.395,100.4,100.39,100.395,71650
LIFFE_I1_ON,D,20191202,000000,100.395,100.4,100.395,100.395,31635
LIFFE_I1_ON,D,20191129,000000,100.395,100.4,100.395,100.395,23390
LIFFE_I1_ON,D,20191128,000000,100.395,100.4,100.395,100.395,27030
LIFFE_I1_ON,D,20191127,000000,100.4,100.4,100.395,100.395,38807
LIFFE_I1_ON,D,20191126,000000,100.4,100.405,100.395,100.4,19102
LIFFE_I1_ON,D,20191125,000000,100.4,100.405,100.395,100.4,24246
LIFFE_I1_ON,D,20191122,000000,100.4,100.405,100.395,100.4,75424
LIFFE_I1_ON,D,20191121,000000,100.405,100.405,100.395,100.4,60592
LIFFE_I1_ON,D,20191120,000000,100.4,100.405,100.4,100.405,30439
LIFFE_I1_ON,D,20191119,000000,100.395,100.4,100.39,100.4,45174
LIFFE_I1_ON,D,20191118,000000,100.395,100.395,100.39,100.395,30018
LIFFE_I1_ON,D,20191115,000000,100.38,100.395,100.38,100.395,45400
LIFFE_I1_ON,D,20191114,000000,100.39,100.395,100.385,100.39,89425
LIFFE_I1_ON,D,20191113,000000,100.39,100.395,100.385,100.39,87452
LIFFE_I1_ON,D,20191112,000000,100.385,100.39,100.385,100.39,22724
LIFFE_I1_ON,D,20191111,000000,100.385,100.39,100.38,100.385,34871
LIFFE_I1_ON,D,20191108,000000,100.38,100.39,100.38,100.38,64158
LIFFE_I1_ON,D,20191107,000000,100.395,100.4,100.38,100.385,141096
